country,owner_age,attitude_stable_business_environment,attitude_worried_shutdown,compliance_income_tax,perception_insurance_doesnt_cover_losses,perception_cannot_afford_insurance,personal_income,business_expenses,business_turnover,business_age_years,motor_vehicle_insurance,has_mobile_money,current_problem_cash_flow,has_cellphone,owner_sex,offers_credit_to_customers,attitude_satisfied_with_achievement,has_credit_card,keeps_financial_records,perception_insurance_companies_dont_insure_businesses_like_yours,perception_insurance_important,has_insurance,covid_essential_service,attitude_more_successful_next_year,problem_sourcing_money,marketing_word_of_mouth,has_loan_account,has_internet_banking,has_debit_card,future_risk_theft_stock,business_age_months,medical_insurance,funeral_insurance,motivation_make_more_money,uses_friends_family_savings,uses_informal_lender,record_keeping_ord,financial_formality_index,insurance_coverage_score,attitude_optimism_score,financial_access_score,has_insurance_bin,medical_insurance_bin,funeral_insurance_bin,motor_vehicle_insurance_bin,has_credit_card_bin,insurance_count,insurance_age,insurance_ratio,profit_margin,has_loan_account_bin,debt_ratio,age_country,owner_age_country_A,owner_age_country_B,owner_age_country_C,insurance_country,has_insurance_country_D,total_economic_capacity,cash_flow_ratio,credit_intensity,digital_finance_score,financial_strength_index,financial_access_country,high_compliance_record,insurance_country_weighted
C,54,Don’t know or N/A,Yes,Yes,Don't know,Yes,650000.0,3600000.0,7200000.0,15.0,Unknown,Have now,No,Yes,Female,No,Yes,Never had,Yes,Don?t know / doesn?t apply,Yes,No,Unknown,Yes,Yes,Yes,Never had,Never had,Used to have but don’t have now,No,,Unknown,Unknown,No,Unknown,Unknown,2.0,1,0,1.5,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.49999999999993056,0.0,0.0,162,0,0,54,0.0,0.0,7850000.0,1.9999994444445988,0,0,1,0.8,0,0.0
B,52,Yes,No,No,No,Yes,97.0,97.0,97.0,2.0,Never had,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,0,0,1.25,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,104,0,52,0,,,194.0,0.9897959183673469,0,0,0,0.0,0,0.0
D,28,Yes,No,No,Don't know,Yes,30.0,,,4.0,Never had,Unknown,Unknown,No,Female,"Yes, sometimes",Yes,Never had,No,Don't know,Do not know / N‎/A,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,1.0,Never had,Never had,Yes,Unknown,Unknown,1.0,0,0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,112,0,0,0,0.0,0.0,30.0,,1,0,0,0.0,0,0.0
B,60,Yes,No,No,Yes,Yes,300.0,50.0,1000.0,12.0,Never had,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Yes,,Unknown,Unknown,Yes,Used to have but don’t have now,Used to have but don’t have now,0.0,0,0,1.25,0.0,,,,0.0,,0.0,0.0,0.0,0.94999999905,,0.0,120,0,60,0,,,1300.0,19.607843137254903,0,0,1,0.0,0,0.0
C,52,Don’t know or N/A,No,Yes,No,No,300000.0,560000.0,1200000.0,20.0,Unknown,Have now,Yes,Yes,Male,No,No,Never had,Yes,No,Yes,No,Unknown,Yes,No,No,Never had,Never had,Never had,Yes,,Unknown,Unknown,Yes,Unknown,Unknown,2.0,1,0,1.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.5333333333328889,0.0,0.0,156,0,0,52,0.0,0.0,1500000.0,2.1428533163333636,0,0,1,0.8,0,0.0
A,29,Yes,No,No,No,Yes,1500.0,9600.0,30000.0,2.0,Never had,Never had,0,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",Yes,Yes,No,No,No,Yes,Yes,Have now,Never had,Never had,Unknown,2.0,Never had,Never had,Unknown,Never had,Never had,0.0,1,0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799999999773333,1.0,0.0033333333332222223,29,29,0,0,0.0,0.0,31500.0,3.124674513071555,2,0,2,1.0,0,0.0
C,40,Don’t know or N/A,Yes,Yes,No,Yes,330000.0,150000.0,2500000.0,6.0,Unknown,Have now,No,Yes,Male,"Yes, sometimes",No,Never had,Yes,No,Yes,No,Unknown,No,Yes,Yes,Never had,Never had,Have now,No,,Unknown,Unknown,Yes,Unknown,Unknown,2.0,2,0,1.0,4.0,0.0,,,,0.0,0.0,0.0,0.0,0.9399999999996241,0.0,0.0,120,0,0,40,0.0,0.0,2830000.0,16.66655555629629,1,1,1,1.6,0,0.0
C,39,Yes,Yes,No,Yes,No,1520834.0,500000.0,18250000.0,9.0,Unknown,Have now,Yes,Yes,Male,"Yes, sometimes",Yes,Have now,Yes,No,Yes,No,Unknown,Yes,No,Yes,Never had,Never had,Have now,Yes,,Unknown,Unknown,Yes,Never had,Never had,2.0,3,0,2.0,6.0,0.0,,,,1.0,1.0,39.0,0.2,0.9726027397259742,0.0,0.0,117,0,0,39,0.0,0.0,19770834.0,36.499927000146,2,2,3,2.4000000000000004,0,0.8
C,33,Don’t know or N/A,Yes,No,Don't know,Don't know,36000.0,15500.0,17000.0,2.0,Unknown,Never had,No,No,Male,"Yes, sometimes",No,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Don't know,Yes,No,Never had,Never had,Never had,No,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,0,0,0.75,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.08823529411245674,0.0,0.0,99,0,0,33,0.0,0.0,53000.0,1.0967034384878396,1,0,1,0.0,0,0.0
C,30,No,Yes,Yes,No,No,1200000.0,1000000.0,14400000.0,6.0,Unknown,Have now,No,Yes,Male,"Yes, sometimes",No,Never had,Yes,No,Yes,Yes,Unknown,No,No,Yes,Never had,Never had,Have now,Yes,,Unknown,Unknown,Yes,Unknown,Unknown,2.0,2,0,1.25,4.0,1.0,,,,0.0,1.0,30.0,0.2,0.930555555555491,0.0,0.0,90,0,0,30,3.0,0.0,15600000.0,14.3999856000144,1,1,1,1.6,0,0.8
D,36,Yes,No,No,No,Yes,300.0,2640.0,3840.0,2.0,Have now,Unknown,Unknown,Yes,Female,"Yes, sometimes",Yes,Never had,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Have now,Have now,Unknown,Unknown,Unknown,1.0,0,3,1.25,0.0,0.0,1.0,1.0,1.0,0.0,3.0,108.0,0.6,0.3124999999186198,,0.0,144,0,0,0,0.0,0.0,4140.0,1.45399469897766,1,0,1,0.0,0,2.0999999999999996
C,29,No,Yes,No,No,No,1200000.0,3840000.0,14400000.0,1.0,Unknown,Have now,No,Yes,Male,"Yes, sometimes",No,Never had,Yes,No,Yes,No,Unknown,Yes,No,No,Never had,Never had,Used to have but don’t have now,No,,Unknown,Unknown,Yes,Unknown,Unknown,2.0,1,0,1.5,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.7333333333332824,0.0,0.0,87,0,0,29,0.0,0.0,15600000.0,3.7499990234377543,1,0,1,0.8,0,0.0
D,37,Yes,Yes,No,No,No,,4800.0,7200.0,5.0,Have now,Unknown,Unknown,Yes,Male,No,Yes,Have now,"Yes, sometimes",No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,0.0,Have now,Have now,Unknown,Unknown,Unknown,0.0,1,3,1.5,2.0,0.0,1.0,1.0,1.0,1.0,4.0,148.0,0.8,0.333333333287037,,0.0,148,0,0,0,0.0,0.0,7200.0,1.499687565090606,1,1,1,0.7,0,2.8
B,36,No,No,No,Yes,Yes,12700.0,7000.0,5600.0,5.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,1,0,1.0,2.0,,,,0.0,,0.0,0.0,0.0,-0.24999999995535713,,0.0,72,0,36,0,,,18300.0,0.7998857306099129,0,0,0,0.9,0,0.0
B,41,Yes,No,No,Don't know,Yes,1500.0,1600.0,4000.0,1.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Have now,Never had,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,0.59999999985,,0.0,82,0,41,0,,,5500.0,2.4984384759525295,0,0,1,0.9,0,0.0
D,68,No,No,No,Don't know,Don't know,70.0,600.0,1200.0,4.0,Never had,Unknown,Unknown,Yes,Female,No,Yes,Never had,"Yes, sometimes",Don't know,Do not know / N‎/A,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Never had,Never had,Yes,Unknown,Unknown,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999995833333,,0.0,272,0,0,0,0.0,0.0,1270.0,1.9966722129783694,0,0,1,0.0,0,0.0
B,93,Yes,No,No,Yes,Yes,3900.0,1500.0,2000.0,3.0,Never had,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,No,Yes,Unknown,Unknown,Unknown,Yes,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,0,0,1.25,0.0,,,,0.0,,0.0,0.0,0.0,0.249999999875,,0.0,186,0,93,0,,,5900.0,1.3324450366422385,0,0,1,0.0,0,0.0
A,53,Yes,No,Yes,No,Yes,20000.0,25000.0,45000.0,9.0,Never had,Have now,0,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, always",No,Yes,No,No,Yes,Yes,Yes,Never had,Have now,Have now,Unknown,4.0,Never had,Have now,Unknown,Never had,Never had,3.0,3,1,1.75,6.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,0.2,0.4444444444345679,0.0,0.0,53,53,0,0,0.0,0.0,65000.0,1.7999280028798847,1,2,2,3.0,1,1.0
D,35,Yes,Yes,Yes,No,Yes,1600.0,1500.0,6000.0,25.0,Never had,Unknown,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Have now,Have now,Unknown,Unknown,Unknown,0.0,0,2,1.5,0.0,0.0,1.0,1.0,0.0,0.0,2.0,70.0,0.4,0.749999999875,,0.0,140,0,0,0,0.0,0.0,7600.0,3.9973351099267154,1,0,1,0.0,0,1.4
A,36,Don’t know or N/A,No,No,No,Yes,3800.0,23000.0,18000.0,6.0,Never had,Have now,Yes,Yes,Male,No,No,Never had,"Yes, always",No,Yes,No,No,No,Yes,Unknown,Never had,Never had,Never had,Unknown,2.0,Never had,Never had,Unknown,Never had,Have now,3.0,1,0,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2777777777623457,0.0,0.0,36,36,0,0,0.0,0.0,21800.0,0.7825746706664928,0,0,0,1.0,0,0.0
B,40,No,No,No,No,Yes,97.0,97.0,97.0,18.0,Never had,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Don't know,Yes,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Yes,Never had,Used to have but don’t have now,0.0,0,0,0.5,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,80,0,40,0,,,194.0,0.9897959183673469,0,0,0,0.0,0,0.0
C,48,No,No,No,Don't know,Don't know,200000.0,130000.0,40000.0,19.0,Unknown,Never had,No,Yes,Male,"Yes, sometimes",Yes,Have now,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Yes,No,No,Used to have but don’t have now,Never had,Never had,No,,Unknown,Unknown,Yes,Have now,Used to have but don’t have now,1.0,1,0,1.5,2.0,0.0,,,,1.0,1.0,48.0,0.2,-1.0,0.0,0.0,144,0,0,48,0.0,0.0,240000.0,0.3076899408466089,2,1,1,0.8,0,0.8
C,37,Don’t know or N/A,No,No,Don't know,Don't know,40000.0,100000.0,40000.0,18.0,Unknown,Never had,No,No,Male,"Yes, sometimes",No,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Don't know,Yes,No,Never had,Never had,Never had,Yes,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,0,0,0.5,0.0,0.0,,,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,111,0,0,37,0.0,0.0,80000.0,0.3999960000399996,1,0,0,0.0,0,0.0
B,71,Yes,No,No,Yes,Yes,500.0,100.0,500.0,1.0,Never had,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Yes,Used to have but don’t have now,Used to have but don’t have now,0.0,0,0,1.25,0.0,,,,0.0,,0.0,0.0,0.0,0.7999999984,,0.0,142,0,71,0,,,1000.0,4.9504950495049505,0,0,1,0.0,0,0.0
C,48,No,Don’t know or N/A,No,Don't know,Yes,25000.0,9000.0,20000.0,35.0,Unknown,Never had,No,No,Female,"Yes, sometimes",No,Never had,Yes,Don?t know / doesn?t apply,Yes,No,Unknown,Don't know,Yes,No,Never had,Never had,Never had,Yes,,Unknown,Unknown,No,Never had,Never had,2.0,0,0,0.5,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.5499999999725,0.0,0.0,144,0,0,48,0.0,0.0,45000.0,2.2219753360737697,1,0,1,0.0,0,0.0
B,24,Yes,No,No,Don't know,Yes,230.0,83.0,250.0,3.0,Never had,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,0,0,1.25,0.0,,,,0.0,,0.0,0.0,0.0,0.667999997328,,0.0,48,0,24,0,,,480.0,2.9761904761904763,0,0,1,0.0,0,0.0
C,39,Yes,Yes,Yes,No,No,260000.0,8000.0,10000.0,5.0,Unknown,Have now,No,Yes,Male,"Yes, sometimes",No,Never had,Yes,No,Yes,No,Unknown,Yes,Yes,Yes,Never had,Never had,Have now,Yes,,Unknown,Unknown,No,Unknown,Unknown,2.0,2,0,1.75,4.0,0.0,,,,0.0,0.0,0.0,0.0,0.19999999997999998,0.0,0.0,117,0,0,39,0.0,0.0,270000.0,1.249843769528809,1,1,1,1.6,0,0.0
A,36,Yes,Yes,Yes,Yes,Yes,4000.0,3500.0,6000.0,3.0,Never had,Used to have but don’t have now,0,No,Female,"Yes, always",Yes,Never had,"Yes, always",No,Yes,No,Don't know,Yes,Unknown,Yes,Never had,Never had,Never had,Unknown,5.0,Never had,Never had,Unknown,Never had,Never had,3.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666665972222,0.0,0.0,36,36,0,0,0.0,0.0,10000.0,1.713796058269066,1,0,1,0.0,1,0.0
D,38,No,Yes,No,Yes,Yes,250.0,1200.0,4200.0,5.0,Never had,Unknown,Unknown,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, sometimes",Yes,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,2.0,Never had,Have now,Unknown,Unknown,Unknown,0.0,0,1,1.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,0.2,0.7142857141156462,,0.0,152,0,0,0,0.0,0.0,4450.0,3.4970857618651126,1,0,1,0.0,0,0.7
C,23,No,Yes,No,No,Yes,600000.0,3000000.0,5760000.0,1.0,Unknown,Have now,No,No,Female,"Yes, sometimes",Yes,Never had,No,Don?t know / doesn?t apply,Yes,No,Unknown,Yes,Yes,No,Never had,Never had,Never had,No,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,1,0,1.75,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.4791666666665835,0.0,0.0,69,0,0,23,0.0,0.0,6360000.0,1.9199993600002134,1,0,1,0.8,0,0.0
D,42,Yes,No,No,No,No,150.0,1200.0,720.0,2.0,Never had,Unknown,Unknown,Yes,Female,No,Yes,Never had,No,No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,2.0,Never had,Have now,Unknown,Unknown,Unknown,1.0,0,1,1.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,42.0,0.2,-0.6666666657407407,,0.0,168,0,0,0,0.0,0.0,870.0,0.5995004163197336,0,0,0,0.0,0,0.7
A,38,Yes,No,Yes,Yes,Yes,4000.0,1500.0,4500.0,4.0,Never had,Have now,Yes,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, always",Yes,Yes,No,No,Yes,Yes,Yes,Never had,Never had,Have now,Unknown,2.0,Never had,Have now,Unknown,Never had,Never had,3.0,2,1,1.75,4.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,0.2,0.6666666665185185,0.0,0.0,38,38,0,0,0.0,0.0,8500.0,2.9980013324450367,1,1,1,2.0,1,1.0
B,73,Yes,Yes,No,Yes,Yes,1700.0,20.0,200.0,4.0,Never had,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Yes,Used to have but don’t have now,Used to have but don’t have now,0.0,0,0,1.5,0.0,,,,0.0,,0.0,0.0,0.0,0.8999999955,,0.0,146,0,73,0,,,1900.0,9.523809523809524,0,0,1,0.0,0,0.0
A,44,No,No,Yes,No,Yes,2500.0,3500.0,7000.0,15.0,Never had,Never had,Yes,Yes,Male,No,No,Never had,"Yes, always",Yes,Yes,No,No,Yes,Yes,Yes,Never had,Never had,Have now,Unknown,6.0,Never had,Never had,Unknown,Never had,Never had,3.0,1,0,1.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999285714,0.0,0.0,44,44,0,0,0.0,0.0,9500.0,1.9994287346472437,0,1,1,1.0,1,0.0
A,49,Yes,Yes,No,No,Yes,1000.0,1900.0,3000.0,4.0,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,No,No,Yes,No,No,Yes,Yes,Yes,Never had,Never had,Never had,Unknown,1.0,Never had,Have now,Unknown,Never had,Have now,1.0,1,1,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,49.0,0.2,0.36666666654444446,0.0,0.0,49,49,0,0,0.0,0.0,4000.0,1.5781167806417675,1,0,1,1.0,0,1.0
B,49,No,No,No,No,No,97.0,50000.0,25000.0,3.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,Yes,Used to have but don’t have now,Have now,Have now,Unknown,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,3,0,1.0,6.0,,,,0.0,,0.0,0.0,0.0,-0.99999999996,0.0,0.0,98,0,49,0,,,25097.0,0.499990000199996,0,2,1,2.7,0,0.0
D,20,No,Yes,No,Don't know,Yes,75.0,425.0,600.0,4.0,Never had,Unknown,Unknown,Yes,Male,"Yes, sometimes",No,Never had,"Yes, sometimes",Don't know,Do not know / N‎/A,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Have now,Have now,Unknown,Unknown,Unknown,0.0,0,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,40.0,0.4,0.29166666618055553,,0.0,80,0,0,0,0.0,0.0,675.0,1.408450704225352,1,0,1,0.0,0,1.4
C,43,Don’t know or N/A,Yes,No,No,Yes,120000.0,40000.0,2520000.0,12.0,Unknown,Have now,No,Yes,Male,"Yes, sometimes",Yes,Never had,No,No,No,No,Unknown,Yes,Yes,No,Never had,Never had,Never had,Yes,,Unknown,Unknown,No,Unknown,Unknown,1.0,1,0,1.5,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.9841269841265937,0.0,0.0,129,0,0,43,0.0,0.0,2640000.0,62.99842503937401,1,0,1,0.8,0,0.0
B,61,Yes,No,No,No,Yes,7000.0,200.0,97.0,1.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,-1.0,,0.0,122,0,61,0,,,7097.0,0.48258706467661694,0,0,0,0.9,0,0.0
D,35,Yes,Don’t know or N/A,No,Don't know,Don't know,150.0,3600.0,6000.0,0.0,Never had,Unknown,Unknown,No,Female,No,No,Never had,No,Don't know,Do not know / N‎/A,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,8.0,Never had,Never had,Unknown,Unknown,Unknown,1.0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999333333,,0.0,140,0,0,0,0.0,0.0,6150.0,1.6662038322688142,0,0,1,0.0,0,0.0
B,27,No,No,No,No,Yes,1000.0,200.0,500.0,1.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Never had,Used to have but don’t have now,0.0,1,0,1.0,2.0,,,,0.0,,0.0,0.0,0.0,0.5999999988,,0.0,54,0,27,0,,,1500.0,2.487562189054726,0,0,1,0.9,0,0.0
A,40,Yes,No,Yes,No,No,30000.0,250000.0,2000000.0,6.0,Have now,Never had,Yes,Yes,Male,No,No,Never had,"Yes, always",No,Yes,Yes,No,Yes,Yes,Yes,Never had,Have now,Have now,Unknown,5.0,Never had,Never had,Unknown,Never had,Never had,3.0,2,1,1.5,4.0,1.0,0.0,0.0,1.0,0.0,2.0,80.0,0.4,0.8749999999995625,0.0,0.0,40,40,0,0,1.0,0.0,2030000.0,7.999968000128,0,2,2,2.0,1,2.0
D,55,No,Yes,No,Yes,Yes,400.0,2400.0,7200.0,6.0,Never had,Unknown,Unknown,Yes,Male,"Yes, sometimes",No,Never had,"Yes, sometimes",Yes,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,5.0,Used to have but don’t have now,Have now,Unknown,Unknown,Unknown,0.0,0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,110.0,0.4,0.666666666574074,,0.0,220,0,0,0,0.0,0.0,7600.0,2.99875052061641,1,0,1,0.0,0,1.4
C,61,Don’t know or N/A,Yes,No,No,Yes,120000.0,8200.0,15000.0,20.0,Unknown,Have now,No,Yes,Male,"Yes, sometimes",No,Never had,Yes,No,Yes,No,Unknown,No,Yes,No,Never had,Never had,Used to have but don’t have now,No,,Unknown,Unknown,No,Unknown,Unknown,2.0,1,0,1.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.4533333333031111,0.0,0.0,183,0,0,61,0.0,0.0,135000.0,1.8290452383855627,1,0,1,0.8,0,0.0
C,39,No,Don’t know or N/A,No,Don't know,Yes,18000.0,2500.0,18000.0,,Unknown,Have now,Yes,Yes,Male,No,No,Never had,No,Don?t know / doesn?t apply,Yes,No,Unknown,Don't know,Yes,No,Never had,Never had,Used to have but don’t have now,No,3.0,Unknown,Unknown,Yes,Unknown,Unknown,1.0,1,0,0.5,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.8611111110632715,0.0,0.0,117,0,0,39,0.0,0.0,36000.0,7.197121151539384,0,0,1,0.8,0,0.0
A,54,Yes,No,No,Yes,Yes,900.0,2280.0,5000.0,1.0,Never had,Never had,0,Yes,Female,"Yes, sometimes",Yes,Never had,No,Yes,Yes,No,No,Yes,Unknown,Yes,Never had,Never had,Never had,Unknown,0.0,Never had,Never had,Unknown,Never had,Never had,1.0,0,0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5439999998912,0.0,0.0,54,54,0,0,0.0,0.0,5900.0,2.1920210434020166,1,0,1,0.0,0,0.0
A,51,Yes,No,No,Yes,Yes,1000.0,1500.0,1700.0,3.0,Never had,Never had,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,No,Yes,No,No,No,Yes,Yes,Unknown,Never had,Never had,Never had,Unknown,9.0,Never had,Have now,Unknown,Never had,Never had,1.0,0,1,1.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,0.2,0.11764705875432525,0.0,0.0,51,51,0,0,0.0,0.0,2700.0,1.1325782811459026,1,0,1,0.0,0,1.0
B,76,Yes,No,No,Don't know,Don't know,4000.0,400.0,800.0,50.0,Never had,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,0,0,1.25,0.0,,,,0.0,,0.0,0.0,0.0,0.499999999375,,0.0,152,0,76,0,,,4800.0,1.9950124688279303,0,0,1,0.0,0,0.0
D,36,Yes,Yes,No,No,No,500.0,1500.0,4500.0,3.0,Never had,Unknown,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,No,No,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,5.0,Never had,Never had,Yes,Unknown,Unknown,1.0,0,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666665185185,,0.0,144,0,0,0,0.0,0.0,5000.0,2.9980013324450367,1,0,1,0.0,0,0.0
D,65,Yes,No,No,Don't know,Yes,120.0,1140.0,1440.0,18.0,Never had,Unknown,Unknown,Yes,Male,No,Yes,Never had,No,Don't know,Do not know / N‎/A,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Used to have but don’t have now,Used to have but don’t have now,Unknown,Unknown,Unknown,1.0,0,0,1.25,0.0,0.0,1.0,1.0,0.0,0.0,2.0,130.0,0.4,0.2083333331886574,,0.0,260,0,0,0,0.0,0.0,1560.0,1.2620508326029798,0,0,1,0.0,0,1.4
C,29,No,Yes,No,No,No,480000.0,2400000.0,5760000.0,5.0,Unknown,Have now,No,Yes,Female,"Yes, sometimes",No,Never had,No,No,Yes,No,Unknown,Yes,Yes,No,Never had,Never had,Used to have but don’t have now,No,,Unknown,Unknown,No,Have now,Never had,1.0,1,0,1.5,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.583333333333232,0.0,0.0,87,0,0,29,0.0,0.0,6240000.0,2.3999990000004168,1,0,1,0.8,0,0.0
D,46,No,No,No,No,No,150.0,28800.0,25200.0,9.0,Never had,Unknown,Unknown,No,Female,No,No,Never had,"Yes, always",No,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,0.0,Never had,Never had,Unknown,Unknown,Unknown,3.0,0,0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,46.0,0.2,-0.1428571428514739,,0.0,184,0,0,0,4.0,1.0,25350.0,0.8749696191104476,0,0,0,0.0,0,0.7
